Name,OrphaCode,HPOTerm,HPOFrequency,HPOKor
Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome,480898,Dystonic gait,Frequent (79-30%),근긴장 이상 걸음걸이
Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome,480898,Low anterior hairline,Occasional (29-5%),낮은 전두부 헤어라인
Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome,480898,Micrognathia,Occasional (29-5%),소하악증
Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome,480898,Abnormal pinna morphology,Occasional (29-5%),귓바퀴 형태 이상
Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome,480898,Astigmatism,Occasional (29-5%),난시
Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome,480898,Strabismus,Occasional (29-5%),사시
Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome,480898,Myopia,Occasional (29-5%),근시
Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome,480898,Esotropia,Occasional (29-5%),내사시
Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome,480898,Optic atrophy,Occasional (29-5%),시신경 위축
Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome,480898,Vitiligo,Occasional (29-5%),백반증
Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome,480898,Anal atresia,Occasional (29-5%),항문 폐쇄증
Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome,480898,EEG abnormality,Occasional (29-5%),뇌파 이상
Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome,480898,Laryngotracheomalacia,Occasional (29-5%),후두기관연화증
Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome,480898,Cerebral visual impairment,Occasional (29-5%),대뇌 시각 장애
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Seizure,Very frequent (99-80%),발작
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Hypotonia,Very frequent (99-80%),근긴장 저하증
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Severe global developmental delay,Very frequent (99-80%),심각한 전반적 발달 지연
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Delayed speech and language development,Frequent (79-30%),언어 발달 지연
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Hyporeflexia,Frequent (79-30%),저반사
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Cerebellar hypoplasia,Frequent (79-30%),소뇌 저형성
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Joint laxity,Frequent (79-30%),관절 이완
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Growth delay,Frequent (79-30%),성장 지연
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Abnormal facial shape,Frequent (79-30%),얼굴 모양 이상
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Gait ataxia,Frequent (79-30%),운동실조
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Hypoplasia of the corpus callosum,Frequent (79-30%),뇌량 형성 저하
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Gait imbalance,Frequent (79-30%),보행 불균형
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Abnormality of lateral ventricle,Frequent (79-30%),측뇌실 이상
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Delayed ability to walk,Frequent (79-30%),보행 능력 지연
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Thin upper lip vermilion,Occasional (29-5%),얇은 윗입술 경계
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Hypertelorism,Occasional (29-5%),안와격리증
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Wide nose,Occasional (29-5%),넓은 코
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Hypermetropia,Occasional (29-5%),원시
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Autistic behavior,Occasional (29-5%),자폐 행동
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Hyperextensibility of the finger joints,Occasional (29-5%),손가락 관절의 과신전성
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Cerebellar atrophy,Occasional (29-5%),소뇌 위축
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Absent speech,Occasional (29-5%),언어 상실
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Intrauterine growth retardation,Occasional (29-5%),자궁내 성장 지연
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Pes planus,Occasional (29-5%),평발
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Bilateral tonic-clonic seizure,Occasional (29-5%),양측성 강직성 간대성 발작
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Drowsiness,Occasional (29-5%),졸음
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Muscle spasm,Occasional (29-5%),근경련
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Depressed nasal bridge,Occasional (29-5%),낮은 콧대
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Severe demyelination of the white matter,Occasional (29-5%),백질의 심각한 탈수초
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Pes valgus,Occasional (29-5%),외반족
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Hypermobility of toe joints,Occasional (29-5%),발가락 관절 과운동성
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,EEG with focal spikes,Occasional (29-5%),국소 첨단파를 동반한 뇌파
Early-onset epilepsy-intellectual disability-brain anomalies syndrome,488635,Feeding difficulties,Occasional (29-5%),섭식 곤란
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Abnormal facial shape,Very frequent (99-80%),얼굴 모양 이상
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Gait imbalance,Very frequent (99-80%),보행 불균형
TELO2-related intellectual disability-neurodevelopmental disorder,488642,"Intellectual disability, severe",Very frequent (99-80%),중증 지적 장애
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Severe global developmental delay,Very frequent (99-80%),심각한 전반적 발달 지연
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Congenital microcephaly,Very frequent (99-80%),선천성 소두증
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Hearing impairment,Frequent (79-30%),청각 장애
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Brachydactyly,Frequent (79-30%),단지증
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Seizure,Frequent (79-30%),발작
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Spasticity,Frequent (79-30%),강직
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Absent speech,Frequent (79-30%),언어 상실
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Poor speech,Frequent (79-30%),언어 능력 저하
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Inability to walk,Frequent (79-30%),보행 불능
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Short stature,Frequent (79-30%),단신증
TELO2-related intellectual disability-neurodevelopmental disorder,488642,4-5 toe syndactyly,Frequent (79-30%),4-5번째 발가락 합지증
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Infantile muscular hypotonia,Frequent (79-30%),영아 근긴장 저하증
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Feeding difficulties,Frequent (79-30%),섭식 곤란
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Clinodactyly,Frequent (79-30%),굴지증
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Abnormal morphology of the great vessels,Frequent (79-30%),대혈관 형태 이상
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Abnormality of movement,Frequent (79-30%),운동 이상
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Cerebral visual impairment,Frequent (79-30%),대뇌 시각 장애
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Duplicated collecting system,Occasional (29-5%),이중 수집 시스템
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Cleft palate,Occasional (29-5%),구개열
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Microretrognathia,Occasional (29-5%),작은 아래턱
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Hypertelorism,Occasional (29-5%),안와격리증
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Rod-cone dystrophy,Occasional (29-5%),간상원추세포 퇴행증
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Developmental cataract,Occasional (29-5%),발달성 백내장
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Upslanted palpebral fissure,Occasional (29-5%),위로 올라간 눈틈새
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Blue sclerae,Occasional (29-5%),청색 공막
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Pectus carinatum,Occasional (29-5%),새가슴
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Tapered finger,Occasional (29-5%),뾰족한 손가락
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Ataxia,Occasional (29-5%),운동실조
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Hypertonia,Occasional (29-5%),근긴장 항진
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Joint laxity,Occasional (29-5%),관절 이완
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Intrauterine growth retardation,Occasional (29-5%),자궁내 성장 지연
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Rotary nystagmus,Occasional (29-5%),회전성 안진
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Annular pancreas,Occasional (29-5%),고리 췌장
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Short foot,Occasional (29-5%),짧은 발
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Hypoplastic toenails,Occasional (29-5%),저형성 발톱
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Rocker bottom foot,Occasional (29-5%),록커 바텀 발
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Overlapping toe,Occasional (29-5%),겹치는 발가락
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Downturned corners of mouth,Occasional (29-5%),아래로 처진 입꼬리
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Kyphoscoliosis,Occasional (29-5%),척추후만측만증
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Hip contracture,Occasional (29-5%),엉덩이 구축
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Clinodactyly of the 5th finger,Occasional (29-5%),5번째 손가락의 굴곡지증
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Knee flexion contracture,Occasional (29-5%),무릎 굴곡 구축
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Sleep-wake cycle disturbance,Occasional (29-5%),수면-각성 주기 장애
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Bilateral single transverse palmar creases,Occasional (29-5%),양측 단일 횡장 손바닥 주름
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Bilateral conductive hearing impairment,Occasional (29-5%),양측 전도성 난청
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Congenital bilateral hip dislocation,Occasional (29-5%),선천성 양측 고관절 탈구
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Ankyloglossia,Occasional (29-5%),설소대단축증
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Esodeviation,Occasional (29-5%),내편
TELO2-related intellectual disability-neurodevelopmental disorder,488642,Small hand,Occasional (29-5%),작은 손
RERE-related neurodevelopmental syndrome,494344,Seizure,Occasional (29-5%),발작
RERE-related neurodevelopmental syndrome,494344,Cerebellar vermis hypoplasia,Occasional (29-5%),소뇌 벌레 저형성
RERE-related neurodevelopmental syndrome,494344,Hip dysplasia,Occasional (29-5%),고관절 형성이상
RERE-related neurodevelopmental syndrome,494344,Ventricular septal defect,Occasional (29-5%),심실 중격 결손
RERE-related neurodevelopmental syndrome,494344,Abnormal facial shape,Occasional (29-5%),얼굴 모양 이상
RERE-related neurodevelopmental syndrome,494344,Frontal bossing,Occasional (29-5%),이마 돌출
RERE-related neurodevelopmental syndrome,494344,Dysphagia,Occasional (29-5%),삼킴 곤란
RERE-related neurodevelopmental syndrome,494344,Gastroesophageal reflux,Occasional (29-5%),위식도 역류
RERE-related neurodevelopmental syndrome,494344,Poor suck,Occasional (29-5%),흡수력 저하
RERE-related neurodevelopmental syndrome,494344,Hypoplasia of the corpus callosum,Occasional (29-5%),뇌량 형성 저하
RERE-related neurodevelopmental syndrome,494344,Ventriculomegaly,Occasional (29-5%),뇌실 확장증
RERE-related neurodevelopmental syndrome,494344,Scoliosis,Occasional (29-5%),척추측만증
RERE-related neurodevelopmental syndrome,494344,Attention deficit hyperactivity disorder,Occasional (29-5%),주의력 결핍 과잉행동 장애 (ADHD)
RERE-related neurodevelopmental syndrome,494344,CNS demyelination,Occasional (29-5%),중추 신경계 탈수초증
RERE-related neurodevelopmental syndrome,494344,Broad eyebrow,Occasional (29-5%),넓은 눈썹
RERE-related neurodevelopmental syndrome,494344,Anisometropia,Occasional (29-5%),굴절 이상
RERE-related neurodevelopmental syndrome,494344,Abnormal cranial nerve physiology,Occasional (29-5%),뇌신경 생리학 이상
